ID	NGenes	Direction	PValue	FDR	TERM
GO:0031023	133	Up	0.11460236238859661	0.4079192196630441	microtubule organizing center organization
GO:0006607	9	Up	0.11460283247373218	0.4079192196630441	NLS-bearing protein import into nucleus
GO:0051056	210	Down	0.11471665803490079	0.408149276035837	regulation of small GTPase mediated signal transduction
GO:1903311	270	Up	0.11509507407386535	0.4093201155554482	regulation of mRNA metabolic process
GO:0048170	9	Down	0.11522865925425786	0.40961961689484894	positive regulation of long-term neuronal synaptic plasticity
GO:0048319	5	Up	0.1154323183627598	0.41016785672626044	axial mesoderm morphogenesis
GO:0016572	35	Up	0.11575148935136406	0.4107603804591111	histone phosphorylation
GO:0060122	36	Down	0.11575698133057763	0.4107603804591111	inner ear receptor cell stereocilium organization
GO:0070989	10	Up	0.11577793749165034	0.4107603804591111	oxidative demethylation
GO:0044728	79	Up	0.11584207011741886	0.4107603804591111	DNA methylation or demethylation
GO:0003263	11	Up	0.11595826747135585	0.4107603804591111	cardioblast proliferation
GO:0003264	11	Up	0.11595826747135585	0.4107603804591111	regulation of cardioblast proliferation
GO:0043267	27	Down	0.11598624765857392	0.4107603804591111	negative regulation of potassium ion transport
GO:1903573	40	Down	0.11603336936260118	0.4107603804591111	negative regulation of response to endoplasmic reticulum stress
GO:0048821	34	Up	0.11604463442161703	0.4107603804591111	erythrocyte development
GO:0007606	36	Down	0.1162036428203218	0.4110965106415964	sensory perception of chemical stimulus
GO:0002228	45	Up	0.11623869036581719	0.4110965106415964	natural killer cell mediated immunity
GO:0021934	5	Down	0.11629220000412563	0.4111105170150108	hindbrain tangential cell migration
GO:0043031	10	Down	0.11644888046009533	0.4114890805695958	negative regulation of macrophage activation
GO:0050854	43	Up	0.11662364493782582	0.4117891554038648	regulation of antigen receptor-mediated signaling pathway
GO:0019509	5	Up	0.11663306197409694	0.4117891554038648	L-methionine salvage from methylthioadenosine
GO:0046942	209	Down	0.11673916406117717	0.4119884492622658	carboxylic acid transport
GO:0002252	408	Up	0.11679687193151117	0.41201685646928066	immune effector process
GO:0008333	49	Down	0.11724581032039046	0.41322539296493055	endosome to lysosome transport
GO:0001973	10	Down	0.11728887554928426	0.41322539296493055	G protein-coupled adenosine receptor signaling pathway
GO:0035588	10	Down	0.11728887554928426	0.41322539296493055	G protein-coupled purinergic receptor signaling pathway
GO:1903979	6	Down	0.11740407938704121	0.4133538227692149	negative regulation of microglial cell activation
GO:2001140	11	Down	0.11744980035370456	0.4133538227692149	positive regulation of phospholipid transport
GO:0070932	15	Down	0.11747478776543434	0.4133538227692149	histone H3 deacetylation
GO:0140448	18	Down	0.1175402340755148	0.4134009098087222	signaling receptor ligand precursor processing
GO:1902306	13	Down	0.1175878205554519	0.4134009098087222	negative regulation of sodium ion transmembrane transport
GO:0006879	49	Up	0.1177200902741777	0.4135126863313825	cellular iron ion homeostasis
GO:0071287	5	Down	0.11778821016221608	0.4135126863313825	cellular response to manganese ion
GO:0006491	17	Down	0.11791567534766384	0.4135126863313825	N-glycan processing
GO:0045056	15	Down	0.11791741994946058	0.4135126863313825	transcytosis
GO:0009996	5	Up	0.11792927117950767	0.4135126863313825	negative regulation of cell fate specification
GO:1903715	34	Up	0.11801556712913559	0.4135126863313825	regulation of aerobic respiration
GO:1903541	17	Down	0.11805187769225983	0.4135126863313825	regulation of exosomal secretion
GO:0032608	57	Up	0.11809769164672673	0.4135126863313825	interferon-beta production
GO:0032648	57	Up	0.11809769164672673	0.4135126863313825	regulation of interferon-beta production
GO:1904996	16	Up	0.11815816251230327	0.4135126863313825	positive regulation of leukocyte adhesion to vascular endothelial cell
GO:0002097	19	Up	0.11817507762567175	0.4135126863313825	tRNA wobble base modification
GO:0071695	231	Down	0.11821768012269969	0.4135126863313825	anatomical structure maturation
GO:0070201	498	Down	0.11844427631329289	0.41413070399131524	regulation of establishment of protein localization
GO:0051611	6	Down	0.11850773460840565	0.4141780429848112	regulation of serotonin uptake
GO:0006914	401	Down	0.11865117655860512	0.41433030804156007	autophagy
GO:0061919	401	Down	0.11865117655860512	0.41433030804156007	process utilizing autophagic mechanism
GO:1901525	5	Down	0.11877136573799932	0.4145755244123603	negative regulation of mitophagy
GO:0032769	10	Down	0.11903528789259245	0.4153220284461058	negative regulation of monooxygenase activity
GO:0018026	11	Up	0.11928650091418581	0.4158854123252758	peptidyl-lysine monomethylation
GO:1901300	5	Up	0.11929700871810973	0.4158854123252758	positive regulation of hydrogen peroxide-mediated programmed cell death
GO:0009262	42	Up	0.11943827021374179	0.4162029936847608	deoxyribonucleotide metabolic process
GO:0042267	43	Up	0.11959507387490503	0.41641829106069556	natural killer cell mediated cytotoxicity
GO:0019388	5	Up	0.11960043239696729	0.41641829106069556	galactose catabolic process
GO:0034599	243	Up	0.11985757987840517	0.4171385655415804	cellular response to oxidative stress
GO:1903205	28	Up	0.12000099146827001	0.4174625686424471	regulation of hydrogen peroxide-induced cell death
GO:0045625	7	Up	0.12008158860919059	0.4175678712030404	regulation of T-helper 1 cell differentiation
GO:0006978	16	Up	0.12031457788678253	0.4181618187528684	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator
GO:0035872	15	Up	0.1203531906932445	0.4181618187528684	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway
GO:0090214	5	Up	0.12069143239415006	0.41916149626381877	spongiotrophoblast layer developmental growth
GO:0046599	17	Up	0.12080166365088085	0.41936878799638433	regulation of centriole replication
GO:0046321	19	Down	0.12131058123060542	0.4209593862276592	positive regulation of fatty acid oxidation
GO:0043922	12	Up	0.12149855150431706	0.4213589772479122	negative regulation by host of viral transcription
GO:0032784	52	Up	0.12161601945235072	0.4213589772479122	regulation of DNA-templated transcription, elongation
GO:0086011	11	Down	0.12162584100037376	0.4213589772479122	membrane repolarization during action potential
GO:0042398	34	Up	0.12164367996096505	0.4213589772479122	cellular modified amino acid biosynthetic process
GO:0014909	95	Down	0.12167965644039987	0.4213589772479122	smooth muscle cell migration
GO:0035469	5	Down	0.12184389932129683	0.4216351158354945	determination of pancreatic left/right asymmetry
GO:0030004	85	Down	0.12186103504562082	0.4216351158354945	cellular monovalent inorganic cation homeostasis
GO:0031571	23	Up	0.1219612031690547	0.42180579520368777	mitotic G1 DNA damage checkpoint signaling
GO:1902236	18	Down	0.12205035707183932	0.4219382552604379	negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway
GO:0003091	10	Down	0.12214010420453954	0.42196929567511793	renal water homeostasis
GO:0060306	26	Down	0.12216105197199388	0.42196929567511793	regulation of membrane repolarization
GO:0061458	416	Up	0.12223677488734937	0.42205514824816387	reproductive system development
GO:0061026	5	Down	0.12250738551976176	0.42281355143821264	cardiac muscle tissue regeneration
GO:0031116	29	Down	0.12287350680338234	0.42390082575786414	positive regulation of microtubule polymerization
GO:0006509	40	Down	0.12306563285089604	0.4243574713425726	membrane protein ectodomain proteolysis
GO:0032786	32	Up	0.12314293119262175	0.4243574713425726	positive regulation of DNA-templated transcription, elongation
GO:0042742	123	Up	0.12319256542720727	0.4243574713425726	defense response to bacterium
GO:1902931	10	Up	0.12321045540126038	0.4243574713425726	negative regulation of alcohol biosynthetic process
GO:0071241	165	Down	0.12329177165045946	0.4244613399933038	cellular response to inorganic substance
GO:0006020	11	Down	0.12341544217909452	0.4247049944704371	inositol metabolic process
GO:0009155	9	Up	0.12346492065357288	0.4247049944704371	purine deoxyribonucleotide catabolic process
GO:0044839	138	Up	0.12366250213036407	0.4252083631063534	cell cycle G2/M phase transition
GO:0070471	10	Down	0.12409453451750585	0.4260332628795959	uterine smooth muscle contraction
GO:2001233	366	Up	0.1241863651389698	0.4260332628795959	regulation of apoptotic signaling pathway
GO:0009170	9	Up	0.1242010622424243	0.4260332628795959	purine deoxyribonucleoside monophosphate metabolic process
GO:0030174	7	Up	0.12423382158071891	0.4260332628795959	regulation of DNA-dependent DNA replication initiation
GO:0060337	37	Up	0.12429092417069248	0.4260332628795959	type I interferon signaling pathway
GO:0071357	37	Up	0.12429092417069248	0.4260332628795959	cellular response to type I interferon
GO:0098534	37	Up	0.12431876163643978	0.4260332628795959	centriole assembly
GO:0030307	180	Down	0.1243466550533593	0.4260332628795959	positive regulation of cell growth
GO:0051956	14	Down	0.12440603377091841	0.4260332628795959	negative regulation of amino acid transport
GO:0009204	6	Up	0.12441588477247932	0.4260332628795959	deoxyribonucleoside triphosphate catabolic process
GO:0006783	24	Up	0.12453693174439989	0.4262718327901345	heme biosynthetic process
GO:1903358	17	Down	0.12525368607693277	0.4283147383471963	regulation of Golgi organization
GO:0072659	284	Down	0.12526055941210554	0.4283147383471963	protein localization to plasma membrane
GO:0030578	7	Up	0.1253781090513875	0.4283147383471963	PML body organization
GO:0038031	5	Down	0.12541450681493793	0.4283147383471963	non-canonical Wnt signaling pathway via JNK cascade
GO:0071360	15	Up	0.12551782638027642	0.4283147383471963	cellular response to exogenous dsRNA
GO:0035358	14	Up	0.1256129662049914	0.4283147383471963	regulation of peroxisome proliferator activated receptor signaling pathway
GO:0010825	6	Up	0.12562385442911334	0.4283147383471963	positive regulation of centrosome duplication
GO:0014072	18	Down	0.1256563323459252	0.4283147383471963	response to isoquinoline alkaloid
GO:1904732	11	Up	0.12574064362372914	0.4283147383471963	regulation of electron transfer activity
GO:0042427	6	Up	0.1257532484770122	0.4283147383471963	serotonin biosynthetic process
GO:0042435	6	Up	0.1257532484770122	0.4283147383471963	indole-containing compound biosynthetic process
GO:1901162	6	Up	0.1257532484770122	0.4283147383471963	primary amino compound biosynthetic process
GO:0030308	183	Down	0.12588539984365296	0.42840524296995813	negative regulation of cell growth
GO:0051222	267	Down	0.12592046847988075	0.42840524296995813	positive regulation of protein transport
GO:0046322	13	Down	0.12593472189993105	0.42840524296995813	negative regulation of fatty acid oxidation
GO:0000960	5	Up	0.1263230647153563	0.4290404616125067	regulation of mitochondrial RNA catabolic process
GO:0022604	309	Down	0.12633719049062828	0.4290404616125067	regulation of cell morphogenesis
GO:0009264	20	Up	0.12635188699782754	0.4290404616125067	deoxyribonucleotide catabolic process
GO:0050910	15	Down	0.12635286654083164	0.4290404616125067	detection of mechanical stimulus involved in sensory perception of sound
GO:0003012	360	Down	0.1263800033965248	0.4290404616125067	muscle system process
GO:0051180	32	Up	0.12647558190607475	0.4291893264109211	vitamin transport
GO:0070292	5	Down	0.1268281669199355	0.43008088398818	N-acylphosphatidylethanolamine metabolic process
GO:1903322	136	Up	0.12684198181500259	0.43008088398818	positive regulation of protein modification by small protein conjugation or removal
GO:0090330	23	Down	0.12701930116564922	0.43050618536413054	regulation of platelet aggregation
GO:2001014	20	Down	0.12711106115643947	0.4306412717088519	regulation of skeletal muscle cell differentiation
GO:0046685	25	Up	0.1272658896734929	0.4307181783509346	response to arsenic-containing substance
GO:0006890	45	Down	0.12731493063647345	0.4307181783509346	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
GO:0090303	41	Up	0.12735026845901654	0.4307181783509346	positive regulation of wound healing
GO:0009138	9	Up	0.12740203790003535	0.4307181783509346	pyrimidine nucleoside diphosphate metabolic process
GO:0035812	19	Down	0.12742645959336396	0.4307181783509346	renal sodium excretion
GO:0032693	10	Up	0.12744523657364645	0.4307181783509346	negative regulation of interleukin-10 production
GO:0072091	46	Up	0.12753810148532438	0.43085652606829655	regulation of stem cell proliferation
GO:2000143	6	Down	0.12771889305423512	0.4311669433248634	negative regulation of DNA-templated transcription, initiation
GO:0071222	132	Up	0.1277339215008454	0.4311669433248634	cellular response to lipopolysaccharide
GO:0060681	5	Up	0.12800065902540814	0.43189160957048045	branch elongation involved in ureteric bud branching
GO:0021814	6	Down	0.1283321127307514	0.4328339590760343	cell motility involved in cerebral cortex radial glia guided migration
GO:0015740	21	Down	0.12844500191210093	0.43295325192930373	C4-dicarboxylate transport
GO:0071372	10	Down	0.12847184599854716	0.43295325192930373	cellular response to follicle-stimulating hormone stimulus
GO:0071394	7	Up	0.1285460748669703	0.4330275205729812	cellular response to testosterone stimulus
GO:0032984	202	Down	0.128630985804587	0.4331070977071757	protein-containing complex disassembly
GO:2000052	14	Down	0.12867409857155454	0.4331070977071757	positive regulation of non-canonical Wnt signaling pathway
GO:0006626	72	Up	0.1287451649990607	0.433170573397083	protein targeting to mitochondrion
GO:0035455	23	Up	0.1288037491482831	0.4331920173017045	response to interferon-alpha
GO:2000138	6	Up	0.12888397104738947	0.43322077051064334	positive regulation of cell proliferation involved in heart morphogenesis
GO:0050746	12	Down	0.12891672681581035	0.43322077051064334	regulation of lipoprotein metabolic process
GO:0034728	101	Down	0.129052874247297	0.43340617125657904	nucleosome organization
GO:0006875	441	Down	0.12907637087802903	0.43340617125657904	cellular metal ion homeostasis
GO:0006868	6	Up	0.1291923479998429	0.4336201097713173	glutamine transport
GO:1990961	7	Up	0.12930093429371703	0.43363265758392316	xenobiotic detoxification by transmembrane export across the plasma membrane
GO:0050851	109	Up	0.12934989063759839	0.43363265758392316	antigen receptor-mediated signaling pathway
GO:0048608	413	Up	0.12935287784985053	0.43363265758392316	reproductive structure development
GO:0021511	23	Down	0.1295160890659047	0.43400443900638586	spinal cord patterning
GO:1900019	9	Down	0.12969235195254855	0.43419273057991875	regulation of protein kinase C activity
GO:1900020	9	Down	0.12969235195254855	0.43419273057991875	positive regulation of protein kinase C activity
GO:0030511	31	Up	0.12978160441583686	0.43419273057991875	positive regulation of transforming growth factor beta receptor signaling pathway
GO:1903846	31	Up	0.12978160441583686	0.43419273057991875	positive regulation of cellular response to transforming growth factor beta stimulus
GO:0003334	16	Down	0.1299928189391048	0.43456118111262665	keratinocyte development
GO:1904752	29	Down	0.1299964868653175	0.43456118111262665	regulation of vascular associated smooth muscle cell migration
GO:0071103	169	Up	0.1300898286590387	0.4346980702311897	DNA conformation change
GO:0017038	208	Up	0.13041496562899033	0.4356090860804077	protein import
GO:0048260	55	Down	0.13049630202983842	0.43570535933262344	positive regulation of receptor-mediated endocytosis
GO:0045685	86	Down	0.13074496435774496	0.4362328092394111	regulation of glial cell differentiation
GO:0033860	5	Up	0.13086125003585244	0.4362328092394111	regulation of NAD(P)H oxidase activity
GO:0033864	5	Up	0.13086125003585244	0.4362328092394111	positive regulation of NAD(P)H oxidase activity
GO:1902808	47	Up	0.13086458505446477	0.4362328092394111	positive regulation of cell cycle G1/S phase transition
GO:1903935	6	Up	0.13105418322802195	0.436582714042281	response to sodium arsenite
GO:0006012	8	Up	0.13107479097014849	0.436582714042281	galactose metabolic process
GO:0002347	24	Up	0.1315063369581323	0.43784433296212827	response to tumor cell
GO:0006378	45	Up	0.13165630444606305	0.4381678130721962	mRNA polyadenylation
GO:0051096	7	Up	0.13182814101420104	0.43856378748790137	positive regulation of helicase activity
GO:0010522	84	Down	0.1320501239773383	0.43912620386371787	regulation of calcium ion transport into cytosol
GO:0046054	7	Up	0.13220535675529574	0.4394662840539619	dGMP metabolic process
GO:0099639	11	Down	0.13259598470180514	0.4404622140564384	neurotransmitter receptor transport, endosome to plasma membrane
GO:0007549	26	Up	0.1326887670354121	0.4404622140564384	dosage compensation
GO:0038026	8	Down	0.1327122077345379	0.4404622140564384	reelin-mediated signaling pathway
GO:0051029	5	Up	0.13277690665423633	0.4404622140564384	rRNA transport
GO:0051851	49	Up	0.1328065068879791	0.4404622140564384	modulation by host of symbiont process
GO:0003192	5	Down	0.13282348554528248	0.4404622140564384	mitral valve formation
GO:1902023	8	Down	0.13288799542456833	0.44050007912011324	L-arginine transport
GO:0072111	19	Up	0.1329820648725139	0.4406358595236613	cell proliferation involved in kidney development
GO:0042772	17	Up	0.13308466134854222	0.44079977453447294	DNA damage response, signal transduction resulting in transcription
GO:0140353	42	Up	0.13329011359245596	0.44130409915267643	lipid export from cell
GO:0001895	43	Down	0.13336680746402477	0.4413818913159208	retina homeostasis
GO:0002704	48	Up	0.1335763331912252	0.4416407149257747	negative regulation of leukocyte mediated immunity
GO:2000036	38	Up	0.13359575067540366	0.4416407149257747	regulation of stem cell population maintenance
GO:0034244	13	Up	0.13360469982688858	0.4416407149257747	negative regulation of transcription elongation from RNA polymerase II promoter
GO:0043084	13	Down	0.13369251784944722	0.44175500621141517	penile erection
GO:0016242	32	Down	0.1337635037893064	0.441813611042944	negative regulation of macroautophagy
GO:0002377	96	Up	0.1338792720282002	0.4420200238829993	immunoglobulin production
GO:0051928	101	Down	0.13451384218583867	0.443938483936318	positive regulation of calcium ion transport
GO:0046386	19	Up	0.13458257694620918	0.44398872402492945	deoxyribose phosphate catabolic process
GO:0046461	24	Down	0.13481403806338768	0.44439891688991956	neutral lipid catabolic process
GO:0046464	24	Down	0.13481403806338768	0.44439891688991956	acylglycerol catabolic process
GO:0010992	9	Up	0.13496403569115561	0.4447166815446855	ubiquitin recycling
GO:0038001	6	Up	0.13502357969384463	0.4447362607065617	paracrine signaling
GO:1903626	5	Up	0.1351363902611724	0.44493120237974104	positive regulation of DNA catabolic process
GO:0055075	24	Down	0.13526662950939403	0.4451833498768117	potassium ion homeostasis
GO:0080154	9	Down	0.13540028632595452	0.4454133277165243	regulation of fertilization
GO:0055072	68	Up	0.13544387439180317	0.4454133277165243	iron ion homeostasis
GO:0032225	9	Down	0.1355653042200259	0.445527356091148	regulation of synaptic transmission, dopaminergic
GO:0061091	6	Down	0.13562316714074946	0.445527356091148	regulation of phospholipid translocation
GO:0033572	9	Down	0.1356396410131662	0.445527356091148	transferrin transport
GO:0043370	37	Up	0.13573222982200933	0.4456550497954932	regulation of CD4-positive, alpha-beta T cell differentiation
GO:2001016	6	Down	0.13583446676418373	0.44581430804684824	positive regulation of skeletal muscle cell differentiation
GO:0033278	5	Down	0.13592340363890554	0.44592980624436507	cell proliferation in midbrain
GO:0001909	86	Up	0.13623212754679598	0.44676599298646885	leukocyte mediated cytotoxicity
GO:2000105	13	Up	0.1365373789615105	0.44751656015495234	positive regulation of DNA-dependent DNA replication
GO:1905809	14	Down	0.13657050559162545	0.44751656015495234	negative regulation of synapse organization
GO:1903977	8	Down	0.13662280907225433	0.44751656015495234	positive regulation of glial cell migration
GO:0050873	48	Up	0.13677520284998188	0.44783893371992883	brown fat cell differentiation
GO:0150003	7	Down	0.13683572247071402	0.44786035082426595	regulation of spontaneous synaptic transmission
GO:0099624	6	Down	0.1370868880892208	0.44850548520357447	atrial cardiac muscle cell membrane repolarization
GO:0010838	10	Up	0.13760146494920336	0.44986218466840083	positive regulation of keratinocyte proliferation
GO:0045924	6	Down	0.13761000659134642	0.44986218466840083	regulation of female receptivity
GO:0009268	27	Down	0.1382196392072692	0.4516771746761373	response to pH
GO:0045766	139	Up	0.13849856945197034	0.4517407044244103	positive regulation of angiogenesis
GO:1904018	139	Up	0.13849856945197034	0.4517407044244103	positive regulation of vasculature development
GO:0007431	37	Up	0.13855354515417634	0.4517407044244103	salivary gland development
GO:0070914	12	Up	0.13857330062593198	0.4517407044244103	UV-damage excision repair
GO:2000480	8	Down	0.13866189021566674	0.4517407044244103	negative regulation of cAMP-dependent protein kinase activity
GO:0010700	5	Down	0.13870730529696926	0.4517407044244103	negative regulation of norepinephrine secretion
GO:2000210	6	Up	0.13880504885198722	0.4517407044244103	positive regulation of anoikis
GO:0006015	6	Up	0.13883366313541362	0.4517407044244103	5-phosphoribose 1-diphosphate biosynthetic process
GO:0046391	6	Up	0.13883366313541362	0.4517407044244103	5-phosphoribose 1-diphosphate metabolic process
GO:0010421	13	Up	0.13883798918672366	0.4517407044244103	hydrogen peroxide-mediated programmed cell death
GO:0097468	13	Up	0.13883798918672366	0.4517407044244103	programmed cell death in response to reactive oxygen species
GO:0098876	137	Down	0.13899513378832015	0.4520656130001748	vesicle-mediated transport to the plasma membrane
GO:1900272	10	Down	0.13904681744925226	0.4520656130001748	negative regulation of long-term synaptic potentiation
GO:0048266	24	Down	0.13930150858581958	0.45252453911301455	behavioral response to pain
GO:2000279	38	Up	0.13931368399381308	0.45252453911301455	negative regulation of DNA biosynthetic process
GO:1904754	19	Down	0.1393553226215651	0.45252453911301455	positive regulation of vascular associated smooth muscle cell migration
GO:0032354	11	Down	0.139451014071477	0.45252453911301455	response to follicle-stimulating hormone
GO:0050957	6	Down	0.13946067813811958	0.45252453911301455	equilibrioception
GO:1990776	20	Up	0.13962109687130947	0.4528679596330159	response to angiotensin
GO:0050858	20	Up	0.13979264752276424	0.45310166678922786	negative regulation of antigen receptor-mediated signaling pathway
GO:0099170	21	Down	0.13980237037247478	0.45310166678922786	postsynaptic modulation of chemical synaptic transmission
GO:0022027	10	Down	0.13999679610590451	0.4535546338503279	interkinetic nuclear migration
GO:1905462	6	Up	0.14014984506774153	0.45378709565270686	regulation of DNA duplex unwinding
GO:0006979	362	Up	0.14021843192112515	0.45378709565270686	response to oxidative stress
GO:1904948	13	Down	0.14023262784784143	0.45378709565270686	midbrain dopaminergic neuron differentiation
GO:0032197	5	Up	0.14033978709589895	0.4539568083955843	transposition, RNA-mediated
GO:0060732	7	Down	0.1404657078756534	0.45418705309598456	positive regulation of inositol phosphate biosynthetic process
GO:0000972	6	Up	0.14069991127413053	0.45476710706718393	transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery
GO:2001015	6	Down	0.14121950698094854	0.456131245708898	negative regulation of skeletal muscle cell differentiation
GO:0001938	81	Up	0.14123191156154744	0.456131245708898	positive regulation of endothelial cell proliferation
GO:0060425	64	Up	0.14132084840078707	0.45624088684098457	lung morphogenesis
GO:0035721	15	Down	0.14151870412883857	0.45670194016218346	intraciliary retrograde transport
GO:0090317	44	Down	0.1419461973255917	0.4578253162924047	negative regulation of intracellular protein transport
GO:0006892	98	Down	0.14197716509827132	0.4578253162924047	post-Golgi vesicle-mediated transport
GO:0007565	112	Up	0.14208307131429004	0.45785979756956496	female pregnancy
GO:0008286	112	Down	0.1420982257131047	0.45785979756956496	insulin receptor signaling pathway
GO:2000638	6	Down	0.14248560146321756	0.45891667295655975	regulation of SREBP signaling pathway
GO:1904778	6	Down	0.14259832232618677	0.45891667295655975	positive regulation of protein localization to cell cortex
GO:0045661	46	Down	0.14262355975950097	0.45891667295655975	regulation of myoblast differentiation
GO:1903792	26	Down	0.14264747493732283	0.45891667295655975	negative regulation of anion transport
GO:0051783	122	Up	0.1428960098261378	0.45953805950676946	regulation of nuclear division
GO:0070897	28	Up	0.14306893532804038	0.4597920598972844	transcription preinitiation complex assembly
GO:0006895	13	Down	0.14312796275746723	0.4597920598972844	Golgi to endosome transport
GO:2001243	99	Up	0.1431412427039515	0.4597920598972844	negative regulation of intrinsic apoptotic signaling pathway
GO:0046683	63	Down	0.14336201825876999	0.46009699775970053	response to organophosphorus
GO:1902041	45	Up	0.1433862979031834	0.46009699775970053	regulation of extrinsic apoptotic signaling pathway via death domain receptors
GO:1902903	355	Down	0.14341335613633158	0.46009699775970053	regulation of supramolecular fiber organization
GO:0010884	21	Up	0.14349862658895243	0.46009699775970053	positive regulation of lipid storage
GO:1903069	8	Down	0.1435377729844878	0.46009699775970053	regulation of ER-associated ubiquitin-dependent protein catabolic process
GO:0021675	84	Down	0.14356889564901346	0.46009699775970053	nerve development
GO:0006563	7	Up	0.14364441844101022	0.46016128950002383	L-serine metabolic process
GO:0090647	10	Down	0.14397396188991557	0.46103896634528346	modulation of age-related behavioral decline
GO:0048199	19	Down	0.14431767456923583	0.46113241774926517	vesicle targeting, to, from or within Golgi
GO:1990918	5	Up	0.14433521853296472	0.46113241774926517	double-strand break repair involved in meiotic recombination
GO:0051291	22	Down	0.14434243991041654	0.46113241774926517	protein heterooligomerization
GO:0046514	16	Up	0.14442940940781587	0.46113241774926517	ceramide catabolic process
GO:0021826	10	Down	0.1444363486423695	0.46113241774926517	substrate-independent telencephalic tangential migration
GO:0021843	10	Down	0.1444363486423695	0.46113241774926517	substrate-independent telencephalic tangential interneuron migration
GO:0071385	35	Up	0.14444087651147727	0.46113241774926517	cellular response to glucocorticoid stimulus
GO:0034101	133	Up	0.1444906341858664	0.46113241774926517	erythrocyte homeostasis
GO:1903078	59	Down	0.1445033489391454	0.46113241774926517	positive regulation of protein localization to plasma membrane
GO:0021860	12	Down	0.14467867980298035	0.4614880944255069	pyramidal neuron development
GO:0006801	51	Up	0.14472604817345655	0.4614880944255069	superoxide metabolic process
GO:0031282	7	Up	0.14517075462529663	0.4625978932464332	regulation of guanylate cyclase activity
GO:0021548	14	Down	0.14518559889281812	0.4625978932464332	pons development
GO:0010640	22	Down	0.14561071953476923	0.463501535575799	regulation of platelet-derived growth factor receptor signaling pathway
GO:0006406	53	Up	0.14563679682368422	0.463501535575799	mRNA export from nucleus
GO:0071427	53	Up	0.14563679682368422	0.463501535575799	mRNA-containing ribonucleoprotein complex export from nucleus
GO:0000184	37	Up	0.14577713549276977	0.46377028112864677	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
GO:0070213	12	Up	0.14584775337145084	0.4638170983989757	protein auto-ADP-ribosylation
GO:0060670	13	Up	0.14597049674129278	0.4640295829358262	branching involved in labyrinthine layer morphogenesis
GO:0002175	5	Down	0.14610156163749777	0.4642683481065948	protein localization to paranode region of axon
GO:0051702	66	Up	0.146551867296465	0.46552099653857965	biological process involved in interaction with symbiont
GO:0014897	90	Down	0.14675789445316956	0.4659970341668381	striated muscle hypertrophy
GO:0046889	78	Down	0.14690030405802812	0.4661477923057243	positive regulation of lipid biosynthetic process
GO:0007249	181	Up	0.14691773856568266	0.4661477923057243	I-kappaB kinase/NF-kappaB signaling
GO:0010866	20	Down	0.14718325452627165	0.4667533791237985	regulation of triglyceride biosynthetic process
GO:1901033	7	Up	0.1473128246474565	0.4667533791237985	positive regulation of response to reactive oxygen species
GO:1905206	7	Up	0.1473128246474565	0.4667533791237985	positive regulation of hydrogen peroxide-induced cell death
GO:0045141	7	Up	0.14733362660301655	0.4667533791237985	meiotic telomere clustering
GO:0120033	29	Down	0.1474350182323293	0.4668963153716168	negative regulation of plasma membrane bounded cell projection assembly
GO:0050918	39	Down	0.14764568388706475	0.467161505343433	positive chemotaxis
GO:2000675	5	Down	0.14768456327804508	0.467161505343433	negative regulation of type B pancreatic cell apoptotic process
GO:0030223	7	Up	0.14772128938931495	0.467161505343433	neutrophil differentiation
GO:0006937	141	Down	0.14776615942663562	0.467161505343433	regulation of muscle contraction
GO:0036462	9	Up	0.14790643358289216	0.467161505343433	TRAIL-activated apoptotic signaling pathway
GO:0070585	99	Up	0.147953028630556	0.467161505343433	protein localization to mitochondrion
GO:0097646	7	Up	0.14797099933411245	0.467161505343433	calcitonin family receptor signaling pathway
GO:0051443	26	Up	0.14807879754009495	0.467161505343433	positive regulation of ubiquitin-protein transferase activity
GO:0098909	5	Down	0.14808218107937451	0.467161505343433	regulation of cardiac muscle cell action potential involved in regulation of contraction
GO:0045542	9	Down	0.14819441750800477	0.467161505343433	positive regulation of cholesterol biosynthetic process
GO:0090205	9	Down	0.14819441750800477	0.467161505343433	positive regulation of cholesterol metabolic process
GO:0106120	9	Down	0.14819441750800477	0.467161505343433	positive regulation of sterol biosynthetic process
GO:0036474	32	Up	0.1482681169137138	0.4671946713783777	cell death in response to hydrogen peroxide
GO:0030522	195	Up	0.1483784851001053	0.4671946713783777	intracellular receptor signaling pathway
GO:0097154	15	Down	0.1484640614774368	0.4671946713783777	GABAergic neuron differentiation
GO:0000290	11	Up	0.1485009531416786	0.4671946713783777	deadenylation-dependent decapping of nuclear-transcribed mRNA
GO:0071243	17	Up	0.1485300619722798	0.4671946713783777	cellular response to arsenic-containing substance
GO:0060449	7	Up	0.1485427917435411	0.4671946713783777	bud elongation involved in lung branching
GO:0010728	9	Down	0.1488152289479522	0.46787417756012106	regulation of hydrogen peroxide biosynthetic process
GO:0010804	10	Up	0.14904069288448296	0.46803574650899227	negative regulation of tumor necrosis factor-mediated signaling pathway
